listing_id,Comment,decoded_model_output,location,cleanliness,accuracy,check-in,communication,value
3667589,"Great little pad, like a hotel room. Very convenient and good service.","pad:positive, service:positive",-1,1,-1,1,-1,-1
3667589,This place is great! 2min from eatoncenter and subway. A lot if good place to eat reallynear for half the price of an hotel. At it was really clean a calm. No complication etc. Prefect.,"place:positive, price:positive, place:positive",1,-1,-1,-1,-1,1
3667589,"My family is the first time visiting Toronto. They love the location of within walkable distance to shopping area and food, as well as the subway station just 3-mins walk. The entire home set up is lovely, very clean kitchen and well set-up bathroom. The dining table that is placed beside the windows is really awesome to sit there and look out. A wonderful experience. ","location:positive, kitchen:positive, bathroom:positive, dining table:positive, windows:",1,0,-1,-1,-1,-1
3667589,숙소의 위치는 정말 좋았습니다. 어디든 가기 편했고 숙소도 정말 깨끗했습니다.,noaspectterm:none,-1,0,-1,-1,-1,-1
3667589,My sister and I stayed here for our first time in Toronto. The place was so nice and bed was very comfy! Very close to everything downtown and check in and check out were easy. Thanks so much for the wonderful stay!,"place:positive, bed:positive, check in:positive, check out:positive",1,1,1,1,-1,-1
3667589,Great downtown location ! The place was very clean a d  well decorated . ,"location:positive, place:positive",1,-1,-1,-1,-1,-1
3667589,"Провели пять ночей в июле 2017 года. Отличное сочетание цены и качества. Месторасположение - лучше не бывает, в самом центре города в квартале от Итон центра. Квартирка очень уютная, удобная и со всем необходимым для комфортной жизни. Сэкономили прилично на гостинице и на такси. Общение с хозяевами оставило самые лучшие эмоции. Очень довольны и рекомендуем всем.",т ное ода:positive,-1,1,-1,-1,-1,-1
3667589,"Perfect location, nice and clean apartment. Great place to stay!","location:positive, place:positive",1,-1,-1,-1,-1,-1
3667589,"The building is secure, the location is convenient to Yonge street, and the apartment is clean and well lit. Would definitely stay here again if I return to Toronto!","building:positive, location:positive, apartment:positive",1,-1,1,-1,-1,-1
3667589,"It was my first time in Toronto and I'm glad i came across this lovely place. It was walkable distance to many shops and restaurants, as well as transit. I will definitely stay at this place again whenever I visit Toronto again.","place:positive, distance:positive, restaurants:positive, transit:positive",1,-1,-1,-1,-1,-1
3667589,A beautiful stay and a very comfortable and convenient place thank you so much I would highly recommend it and the service is outstanding,"stay:positive, place:positive, service:positive",1,-1,1,1,-1,-1
3667589,Great location!  Clean comfortable apartment. Thanks!,"location:positive, apartment:positive",1,-1,1,-1,-1,-1
3667589,"Great central location and easy check in/out. The unit is a little bit small ,but all in all I was happy with my stay.","location:positive, check in/out:positive, unit:negative",0,1,-1,-1,-1,-1
3667589,Perfect location and nice place :) ,"location:positive, place:positive",1,-1,-1,-1,-1,-1
3667589,"Joanna et al's place was immaculately prepared and a very chic apartment. Location was great in downtown, and the hosts were very gracious in providing every piece of required information to check in/out comfortably.","location:positive, hosts:positive, check in/out:positive",1,1,-1,-1,1,-1
3667589,"Beautiful cozy place, well maintained, Tv had few programs. Worth the value, location was excellent","place:positive, Tv:negative, program:negative",1,0,-1,-1,0,-1
3667589,"Je recommande cet appartement, c'est très propre, bien situé et une bonne communication avec avec les propriétaires.","appartement:positive, communication:positive",-1,-1,-1,1,-1,-1
3667589,"Great space, great, safe location, great host.","space:positive, location:positive, host:positive",1,-1,1,-1,1,-1
3667589,훌륭했습니다,noaspectterm:none,-1,0,-1,-1,-1,-1
3667589,"Great place, great central location and responsive hosts. Will stay here again.","central location:positive, hosts:positive",1,-1,-1,-1,1,-1
3667589,"The place was as advertised, great location and all you need for a quick trip downtown.","place:positive, location:positive",1,-1,-1,-1,-1,-1
3667589,Awesome sauce ,sauce:positive,-1,1,-1,-1,-1,-1
3667589,"Location, location, location. If you want access to great restaurants, nightlife and shopping, this is the place. A short walk to the busy town center. Studio apartment with laundry, dishwasher, kitchen. Simple and affordable.","Location:positive, location:positive",1,-1,-1,1,-1,-1
3667589,"Perfect location, classy place, good price.","location:positive, price:positive",1,-1,-1,-1,-1,1
3667589,Great location! Clean apartment.,"location:positive, apartment:positive",1,-1,1,-1,-1,-1
3667589,"Ubicación genial, en pleno centro de Toronto, al lado de Dundas square. Realmente es como en las fotos. Muy luminoso. Calefacción/aire acondicionado. Tiene ropa de cama, toallas, utensilios de cocina y productos básicos como champú, gel de ducha...","Ubicación genial, en pleno centro de Toronto, al lad",-1,0,-1,-1,0,-1
3667589,"Great hostess, easy/straightforward communication and sparkling clean. Great location close to everything.","hostess:positive, location:positive",1,-1,-1,-1,1,-1
3667589,"Thank you, Joanna. Your place is very nice, just as described. The room is clean and roomy. The location is excellent, very safe and convenient to walk and explore the whole downtown area. I would definitely recommend this place and stay here again. Also, thank you Alina and Farrukh for all your help.","room:positive, location:positive",1,-1,1,-1,-1,-1
3667589,Joanna’s place was very clean. The condo is open concept and it’s very open. Close to the downtown main area and walkable to the Eaton center. Check-in and out was easy. Very accommodating with our checkout as we had to leave our luggage’s before our flight in the afternoon. Would recommend.,"condo:positive, check-in:positive, out:positive",-1,1,1,1,-1,-1
3667589,Perfect location in Toronto. The Appartment was pretty clean when we found it. Overall a great experience! ,"location:positive, Appartment:positive",1,-1,-1,-1,-1,-1
3667589,A perfect place! Near of everything we need and an amazing team which help us all the time!,"place:positive, team:positive",1,-1,-1,-1,1,-1
3667589,房子位置很好，在中心的中心，如喜欢购物就更方便了。WIFI很快，洗衣机带哄干也非常便利，配置的设施也一应俱全。,WIFI:positive,-1,1,-1,-1,-1,-1
3667589,Was our first experience with AirBnb  - The location of this studio is central to everything in downtown. Very secure apartment and had parking available which made it easier for us. The host was very responsive with clear instructions for checking in. Overall a good stay for us.,"location:positive, host:positive, stay:positive",1,-1,1,-1,1,-1
3667589,Great place.Self check-in is a good option.,"place:positive, check-in:positive",1,-1,-1,1,-1,-1
3667589,Thank you for accommodating us with such short notice! We had a wonderful time in Toronto!,noaspectterm:none,-1,0,-1,-1,-1,-1
3667589,Great place to stay!,place:positive,1,-1,-1,-1,-1,-1
3667589,"Great looking place, nice comfy bed, good stuff all over!","place:positive, bed:positive, stuff:positive",1,1,1,-1,-1,-1
3667589,"Located in a great, lively spot, Joanna’s apartment was clean and had everything we needed. Overall a great experience!","spot:positive, apartment:positive",1,-1,1,-1,-1,-1
3667589,"Joanna’s place is everything you see in the posting. Clean, convenient and a great location. We requested assistance with a couple things upon check in and Joanna was quick with her responses and communicated everything clearly. I highly recommend anyone visiting Toronto to stay in this space! Thank you for a great Airbnb experience!","location:positive, place:positive",1,-1,-1,-1,-1,-1
3667589,"Beatiful place, well located, hosts are great super responsive and kind. highly recommened","place:positive, hosts:positive",1,-1,-1,-1,1,-1
3667589,"Great stay!  Excellent location, amenities as promised, easy and smooth check in, responsive to phone call.  Great!","location:positive, amenities:positive, check in:positive",1,-1,-1,1,-1,-1
3667589,good place to stay!,place:positive,1,-1,-1,-1,-1,-1
3667589,Wonderful stay. On the 7th floor so can hear street noises but loved the central location. Very accessible to shopping and food and host was easy to communicate with.,"location:positive, shopping:positive, food:positive, host:positive",1,1,-1,-1,1,-1
3667589,"Great space, great location, very comfortable bed, all amenities work well, place is well stocked with necessities. The place is as it is described and appears in the ad. Recommended.","space:positive, location:positive, bed:positive, amenities:positive, place:positive",1,-1,1,-1,-1,-1
3667589,very great experience,noaspectterm:none,-1,0,-1,-1,-1,-1
3667589,"We had a rly great trip, the room is nice and clean. It’s a warm place to stay.","room:positive, place:positive",1,-1,1,-1,-1,-1
3667589,I had a wonderful stay at Joanna’s studio. Perfect for working at the Ed Mirvish!,stay:positive,-1,-1,1,-1,-1,-1
3667589,Great place to stay,place:positive,1,-1,-1,-1,-1,-1
3667589,The best place to stay nearby the downtown in Toronto!,place:positive,1,-1,-1,-1,-1,-1
3667589,Great space.  Perfect host.  Amazing location.,"space:positive, host:positive, location:positive",1,-1,1,-1,1,-1
3667589,Great place! Would definitely come back again. It's so close to the Eaton Center it's crazy!!,place:positive,1,-1,-1,-1,-1,-1
3667589,Lovely studio with a great location.,location:positive,1,-1,-1,-1,-1,-1
3667589,Great apartment with a really excellent location a block from the middle of the Eaton Centre.,location:positive,1,-1,-1,-1,-1,-1
3667589,"This is a fine building but it was super impersonal and I didn't meet the host. I also felt like it was similar to a hotel however not as nice. The pillows were fairly flat and the linens weren't that nice. It's a fine place to stay but it doesn't have the personal touches of an airbnb in someone's home. Also the host asked me to help clean which I thought was odd given that we paid a $55 cleaning fee. Overall, it's fine. Not the best, not the worst.","building:negative, host:negative, place:negative",0,-1,-1,-1,0,-1
3667589,Good studio with reasonable price in downtown area. I have not found any problem or inconvenience during the 9 day stay. I would recommend this unit to anyone looking for a cozy stay in core of Toronto with affordable price,"price:positive, stay:positive",-1,-1,1,-1,-1,1
3667589,Great location!,location:positive,1,-1,-1,-1,-1,-1
3667589,"The hotel room I needed, thank you",hotel room:positive,-1,-1,1,-1,-1,-1
3667589,"Joanna's place was great for my business trip to Toronto. It was clean, convenient, and is in a great central location. Very strong communication, and I was able to drop my bags off a little early, which was a huge help! Check in was a breeze. I will definitely try to stay here again on future trips.","place:positive, location:positive",1,-1,-1,-1,-1,-1
3667589,Nothing but excellent!,noaspectterm:none,-1,0,-1,-1,-1,-1
3667589,"This place is great for travellers staying in downtown Toronto. Hotel level quality meets home away from home feeling. I've stayed with this host before and their place is my go to every time I come to Toronto. Steps away from Dundas Square, Queen Station, and the Eaton Centre. 10 out of 10 would recommend.",Hotel level quality meets home away from home feeling,-1,0,-1,-1,-1,-1
3667589,Fantastic little pad would luv to stay again. Will rebook in October if available,pad:positive,-1,1,-1,-1,-1,-1
3667589,Très bon séjour.  Emplacement en plein centre-ville à 2 minutes à pied du Centre Eaton.  La description fait par l'hôte représentait très bien l'appartement.,"séjour:positive, centre-ville:positive, hôte:positive, apartment:positive",1,1,1,-1,-1,-1
3667589,"Joanna’s Place was great, it was very clean and walking distance to everything, I would definitely return",noaspectterm:none,-1,0,-1,-1,-1,-1
3667589,Very clean and cozy. Great location.,location:positive,1,-1,-1,-1,-1,-1
3667589,"Awesome place, had a great time. Super clean, central location and safe. Would stay there again!","place:positive, location:positive",1,-1,-1,-1,-1,-1
3667589,"A very good location, price, and amenities made the stay very relaxing. Check in process was also smooth.","location:positive, price:positive, amenities:positive, stay:positive",1,-1,1,-1,-1,1
3667589,"Had everything needed for a long term stay, wifi was very fast. Great location with walking distance to subway, grocery stores and other attractions. Stanley was communicative and quick with responses.","wifi:positive, location:positive, location:positive",1,1,-1,-1,-1,-1
3667589,Very good value for money. I’d recommend Stan’s place to everyone.,value for money:positive,-1,-1,-1,-1,1,-1
3667589,"Great location, great value and very spacious. I stayed here for a month and almost all the necessities were provided. The location is amazing, within 5 mins distance to two TTC stations and very close to the streetcars.  I spent most of the time in the room because of the COVID lockdown and I didn’t have a single issue… wifi was also pretty fast and reliable. Lots of food options around the area and very accessible. One heads-up would be that the place is very close to St Michael’s Hospital (and like right opposite to the Ambulance Emergency Room) so sirens can be really loud and disturbing in the middle of the night.","location:positive, value:positive, room:positive, COVID lockdown:negative",1,-1,1,-1,0,1
3667589,The condo was really nice. A good place to visit Toronto !,"condo:positive, place:positive",1,-1,1,-1,-1,-1
2918244,"Charmante maison, très confortable et propre. C'est proche de plusieurs restaurants et boutiques. Ce fut un séjour agréable malgré le fait que nous avons manqué d'électricité le premier soir et que le locataire du sous-sol fut très bruyant, il mettait de la musique à tout volume. De plus, la propriétaire est rentrée dans la maison, lorsque nous n'étions pas présentes, et ce,  pour nous laisser une note. Nous n'avons pas trop apprécié cette intrusion, sachant qu'elle pouvait nous rejoindre par téléphone. Mis à part ces incidents, nous avons trouvé l'hôtesse accueillante et la maison très bien équipée et confortable (surtout les lits et les coussins). ",séjour agréable malgré le fait que nous avons manqué d'électricité le premier,-1,0,-1,-1,-1,-1
2918244,"Very responsive and accommodating.  Fabulous location in little Italy, house was elegant and spotless. Definitely recommend it!","location:positive, house:positive",1,-1,1,-1,-1,-1
2918244,Alexandra has made my daughter and I feel welcome in this wonderful little home in the heart of Corso Italia. It's a wonderfully warm home. I would definitely recommend this property to anyone who would like the feel of a house in a quiet yet busy neighbourhood. ,"home:positive, feel:positive",-1,1,1,-1,-1,-1
2918244,Alexandra was very fast at responding her messages. Great place and location. I forgot to bring hairspray and she had it. :) ,"place:positive, location:positive",1,-1,-1,-1,-1,-1
2918244,"Lovely place.  We stayed for two weeks and were very content.  Light-filled, quiet, clean, good location, very comfortable.","place:positive, location:positive",1,-1,-1,-1,-1,-1
2918244,The house was beyond expected. Très propre et très spacieux. The beds were very confy. Et que dire de la terrasse. Close to downtown. Je recommande.,"house:positive, beds:confy, terrasse:positive",1,-1,0,-1,-1,-1
2918244,"We had a very good experience at Alexandra's place in Toronto.   It was perfect for a family of four!  Clean, beautifully decorated with classic and modern touches, newly remodeled, and accessible to cheap parking and TTC streetcars.  We loved the private back porch and having laundry access.  Plenty of good coffeeshops within walking distance, too.  ","place:positive, parking:positive, TTC streetcars:positive, laundry access:",1,0,-1,-1,-1,-1
2918244,"Very well decorated and well furnished house. Alex has described the house exactly as it is. We (a family of 4) didn't meet her but she has been very responsive via bnb message. The house is just 3 mins walking from bus 29 and bus 512 and street cars (tram) in St Claire West Avenue. Those routes can take you anywhere you want, so location is perfect for public transportation. I think this bnb offers very good ""value for money"". I would recommend this bnb for anybody who seeks a good but reasonable price place (not very right at downtown but near downtown enough). ","house:positive, price:positive",-1,-1,1,-1,-1,1
2918244,"Appartement agréable et près des commodités, bonne literie et calme. Il faut prendre le bus car le métro est trop loin à pied. Malheureusement il manquait à l'arrivée quelques petites choses pratiques (machine à café, éponges, sopalin, des verres simples). ","Appartement:positive, commodités:positive, literie:positive, café",-1,0,-1,1,-1,-1
2918244,"Alexandra's place was great! The bed was comfortable, the location was easy for us and we couldn't find a broom or mop so she didn't expect us to clean up! There were no negative issues here!!","bed:positive, location:positive, broom:positive, mop:positive",1,1,1,-1,-1,-1
2918244,Alexandra's place was awesome. Very clean and centrally located. ,place:positive,1,-1,-1,-1,-1,-1
2918244,位置很棒，距离市中心最大的商场很近，距离多伦多最大的约克商场也很近，都只有6公里左右路程，很是方便，房子性价比很高，超值！只是房间隔音不好，其中一个床垫太软导致我一周都没有休息好，每天睡醒起来床也特别不好打理，暖气住的时候出现过几次问题，但房东都很快速及时的解决了，很棒。总之房子很不错值得推荐，有机会下次还会住那里！,noaspectterm:none,-1,0,-1,-1,-1,-1
2918244,"The location is a little away from the city centre but not necessarily a bad thing - it felt like a retreat from the hustle of Downtown. Good transport & very good local restaurants. Alexandra was very helpful responsive to our queries. Overall, one of the nicest places we have booked through Airbnb.","location:positive, transport:positive, restaurants:positive",1,-1,-1,-1,-1,-1
3667589,"Great spot- safe, clean, awesome location especially if you’re working at St. Mike’s for a short period of time. Stan was a great host and checked in/got back to me in a timely manner.","spot:positive, location:positive",1,-1,-1,-1,-1,-1
3667589,"Great location, beautiful condo, I really recommend staying at Stanley’s condo!","location:positive, condo:positive",1,-1,1,-1,-1,-1
3667589,"Stanley’s place is more than amazing! It’s just 2 min walk to the subway Queen’s station, where is at the centre of the line 1. It’s also just 2 min walk to one of the most popular and biggest shopping malls - Eaton Cetre. Everywhere, especially the tourist spots (e.g. CN Tower, Chinatown, Hockey Hall of Frame), is within a walkable distance (i.e. 15 to 30 mins). The place itself is clean, bright and spacious. We enjoyed cooking in the kitchen. What’s more important is that Stanley is such a helpful and responsive host. He explained everything we asked with patience and details. Our trip here would not be such awesome without Stanley’s place and his assistance!","place:positive, host:positive",1,-1,-1,-1,1,-1
3667589,"Super convenient location, within a few minute walk from the subway station, Eaton Centre and Dundas square. Great for long stays.","location:positive, stay:positive",1,-1,1,-1,-1,-1
3667589,"Stanley's place was great! Clean, cozy, nicely decorated exactly like in the photos and with all of the amenities indicated in the listing. The  apartment is in the heart of Downtown, you really can't get a better location to explore the city. Stanley was very friendly, and always ready to help with any questions I might have had. I stayed for 6 weeks and it just kind of felt like home. Would definitely recommend it and would very much consider booking it again if I'm ever back in Toronto.","place:positive, location:positive",1,-1,-1,-1,-1,-1
3667589,"Stanley was the best Airbnb host ever. We had just moved to Canada from Australia, and Stanley was super helpful with offering us recommendations for the city and was also super responsive. Would recommend!",host:positive,-1,-1,-1,-1,1,-1
3667589,"5 star everything from me. Stan was an exceptional host. The unit was clean, comfortable, and had everything I needed for a work placement. I have no hesitations in recommending this unit and would definitely stay again!","host:positive, unit:positive",1,-1,-1,-1,1,-1
3667589,We really enjoyed our stay. Excellent location. Stan was a great host. quick to respond. we highly recommend this place. solid spot.,"location:positive, host:positive",1,-1,-1,-1,1,-1
2918244,"Alexandra's house is perfect. We love it and will surely be coming back. One disadvantage only is you have to pay for an overnight parking. But overall, all the amenities is 6stars!","house:positive, amenities:positive",1,-1,1,-1,-1,-1
2918244,This place is so wonderful and Alexandra has so many beautiful touches inside the house that will make you feel home. I can tell Alexandra is very classy and made her house a really beautiful place to live. ,"place:positive, house:positive",1,-1,1,-1,-1,-1
2918244,"I highly recommend Alexandra's home when you visit Toronto. It was very clean, comfortable, and spacious. A quiet and safe residence in the big city. Try Emma's Country Kitchen for a great breakfast. Thank you Alexandra.","home:positive, breakfast:positive",-1,1,1,-1,-1,-1
2918244,Beautiful house in a good neighborhood.,"house:positive, neighborhood:positive",1,-1,1,-1,-1,-1
2918244,We found Alexandra's place to be clean and convenient. She had everything we needed for a comfortable stay. Communication was quick and very easy check-in/chec-out. We will be back!,place:positive,1,-1,-1,-1,-1,-1
2918244,The area was great!!! It was close to food and starbucks was on the corner. I felt comfortable in the area,"area:positive, food:positive, starbucks:positive",1,1,-1,-1,-1,-1
2918244,It is a lovely house with great amenities.  Alexandra was a very attentive host.,"house:positive, amenities:positive",1,-1,1,-1,-1,-1
2918244,Our family of 5 stayed for three nights and had a wonderful time touring Toronto.  Alexandria is a great communicator and made sure we had everything that we needed.,noaspectterm:none,-1,0,-1,-1,-1,-1
2918244,"Alexandra's place was just as she showed, we have found everything we needed. The place was in a nice and quiet residential neighborhood. Everything could be found a few steps away and it's very convenient to get to Toronto's major attractions by public transport. Alexandra was also always available to answer our questions. Great place!",place:positive,1,-1,-1,-1,-1,-1
2918244,"Great home, clean and homely, and great location. Would definitely recommend Alexandras place. Alexandra is also very easy to contact and communicate with!!","home:positive, location:positive",1,-1,1,-1,-1,-1
2918244,Good place. Organized and clean. Not to far from the city main attractions.,place:positive,1,-1,-1,-1,-1,-1
2918244,"A well equipped and comfortable house - suitable for adult groups, and with great outdoor space - although the snow meant that we didn't use it!  Excellent access to public transport, and good eating places nearby, plus a lovely Italian deli.  Great communication from Alexandra.","house:positive, outdoor space:positive, Italian deli:positive",-1,1,1,-1,-1,-1
2918244,"Lovely house, which gives you a good insight in Toronto living. Nice neighborhood with lots of restaurants, bars and cafes. Perfect access to the Toronto street car.  Parking possibilities could be better.","house:positive, neighborhood:positive, restaurants:positive, bars:positive, cafes:",1,0,1,-1,-1,-1
2918244,"Alexandra's house is very well located, easy access to transportation. Very clean and great response from Alexandra on any questions or issues. Internet could be better, but she was able to fix it mid way during the trip. ","house:positive, transportation:positive, response:positive",-1,-1,1,1,1,-1
2918244,The place was really great and the hostess was wonderful.  ,"place:positive, hostess:positive",1,-1,-1,-1,1,-1
2918244,"This was our first time using airbnb and it was a great home base for our family with two kids. The location is amazing. So much more convenient and fun than staying in a hotel with amazing shops, food, and transit just 2 blocks away. You don't need a rental car at all if you stay here since it's so convenient, but we did a day trip with a zip car located about 1km away at No Frills. The shower was a little awkward to use but that was our only complaint. Our host was super responsive and helpful.","location:positive, host:positive",1,-1,-1,-1,1,-1
2918244,"Lovely clean space, communication was fast and easy, and it was great to have such a nice patio to use.","space:positive, communication:positive, patio:positive",-1,1,1,1,-1,-1
2918244,Great place !,place:positive,1,-1,-1,-1,-1,-1
2918244,"House was lovely and same as photo. Beds were five star quality. Lovely covered patio in back garden which we used regularly, wearing coats and hats,( it was November!) and sitting there watching snow falling was amazing. It’s five minutes from Streetcar which was super. Had really lovely time there and will definitely return.","House:positive, beds:positive, quality:positive",-1,-1,1,-1,1,-1
2918244,"Perfect location if you are travelling to Toronto, very close to public transit and many restaurants just a short walk away. House is fully equipped and very comfortable.","location:positive, restaurants:positive",1,-1,-1,-1,-1,-1
2918244,"Great place to stay, close to public transport. The 7/11 on the corner of St.Claire has transport tickets for sale. The day tour to Niagara Falls was great as well as all the museums. There is every kind of food and market available within walking distance to Alexandra's place.","place:positive, transport tickets:positive, day tour:positive, museums:positive, place",0,-1,1,-1,-1,-1
2918244,Great location,location:positive,1,-1,-1,-1,-1,-1
2918244,Great place in a great location,"place:positive, location:positive",1,-1,-1,-1,-1,-1
2918244,"We could not have a more special experience.  I hope I can return as soon as possible.  Alexandra is a super host, helpful in the details.",host:positive,-1,-1,-1,-1,1,-1
2918244,"Everything was ok, the location is good and it’s easy to take public transport and very clean home. Great host!","location:positive, home:positive, host:positive",1,-1,1,-1,1,-1
2918244,"Wish I could give ""Location"" 10 stars. We loved it here! Thanks for having us :)",location:positive,1,-1,-1,-1,-1,-1
2918244,This I a great home in a great location with a great host. Everything you need is a block away from the house. The house was clean and neat. My family enjoyed every second of our vacation. The only downside is no free parking but that’s what’s expected in a city.,"location:positive, host:positive, parking:negative",0,-1,-1,-1,1,-1
2918244,"37 Norton Avenue was a lovely base for us for our week in Toronto.  It is very close to the Streetcar which we bought tickets for at the St Clair subway station.  Getting to Downtown Toronto was very easy using public transport.  The neighbourhood is a nice residential area with all that you would require close to hand.  There is a very nice Italian deli and 7/11, and the Sunnyside Grill was great for breakfast, and the Boneyard Grill was perfect for a quick meal after a day in Toronto. We would happily come again.","neighbourhood:positive, Italian deli:positive, 7/11:positive, Sunnyside Grill:",1,0,-1,-1,-1,-1
2918244,"Alexandra's place was perfect for our family trip to Toronto. Very comfortable, sparkling clean, and located just a couple blocks from public transportation. The neighborhood has plenty of little places for coffee or food, and it looks like new additions are on the way pretty regularly. Note, however, that it is about 30-45 minutes away from the most popular Toronto attractions by public transportation, so plan accordingly.","place:positive, neighborhood:positive, coffee:positive, food:positive",1,1,-1,-1,-1,-1
2918244,"Host's description of the accomodation is exactly as described. Clean, tidy place with all the basic amenities plus fully equipped kitchen. Host is very helpful and recommend staying here. Location is quite a bit of of town but once you get used to the transport links it is fine.","accomodation:positive, location:positive",1,-1,-1,-1,-1,-1
3703115,On business trip with colleagues and found Justin's apartment perfect for a two night stay. His restaurant recommendations were spot on as well. Shame we couldn't actually meet him.,"apartment:positive, restaurant recommendations:positive",-1,-1,1,-1,1,-1
3703115,"Justin met us on our arrival for a short meeting and tour. Justin is personable and a real pleasure to work with. He is also very familiar with the city and offered to help us with information on restaurants, nightlife, etc. Justin's home is located in a great part of town, close to everything. The views from all the rooms are exceptional....so checking out the city from this vantage point was mesmerizing! The building has a concierge and we felt very comfortable with our children going in and out. The condo is beautifully furnished and well appointed. The bedding was extremely comfortable. We hope to be able to return to Toronto and Justin will be the first person we contact regarding accommodations.","condo:positive, meeting:positive, tour:positive",-1,-1,1,-1,1,-1
3703115,Booked Justin's place for a business trip to Toronto and it was everything you expect from the pictures. The apartment was immaculate and boasted gorgeous views of downtown Toronto. Justin was a superb host and was able to accomodate our requests in a timely and pleasant manner. Highly recommended for anyone looking to stay in Toronto!,"host:positive, place:positive",1,-1,-1,-1,1,-1
3703115,Justin met us in the lobby as soon as we arrived and gave us a tour of the space. He was very accommodating throughout the process. His home was beautiful and I would recommend it highly to anyone staying in Toronto. ,"lobby:positive, space:positive",-1,1,1,-1,-1,-1
3703115,It was a beautiful space with lovely views. I loved that it had full amenities as we needed it for our business trip. Jason was very responsive.  I have allergies so he quickly accommodated a deep clean request.,"space:positive, amenities:positive",1,-1,1,-1,-1,-1
3703115,Justin's condo is even more beautiful in person than in the pictures shown. The views are stunning and the location is central to the best of downtown. He was very personable and quick to reply to any questions we had. I'd definitely recommend staying at his place! ,"condo:positive, location:positive",1,-1,1,-1,-1,-1
3703115,"Jason was such an excellent and helpful host. As a new AirBnB user, I had a lot of questions and Jason was very quick in answering all of them. The location was just as beautiful as described! Stunning views, extremely spacious, and had all the necessary amenities. Thanks Jason! ","location:positive, amenities:positive",1,-1,-1,-1,-1,-1
3703115,"Beautiful appartment with magnificent 180° view. Cn tower looks eeally beautiful at night from here. Jason has been very nice and made everything easy and pleasant for us (airport pick up, parking facilities, Netflix,...). Probably the best place to stay to enjoy Toronto. Thank you again Jason!","appartment:positive, Cn tower:positive, place:positive",1,1,-1,-1,-1,-1
2918244,We had a great stay,stay:positive,-1,-1,1,-1,-1,-1
2918244,"The place was very clean! As advertised, it was fantastic value. The beds were comfortable and the location was very good. The place is within walking distance to many shops and restaurants. Our favourite place was a breakfast restaurant “Sunny Side”. It’s in a great location and you can get around the city easily!","place:positive, value:positive, beds:positive, location:positive",1,-1,1,-1,-1,1
3703115,We just rented Jason's beautiful condo for a photo shoot and it was the perfect setting for what we were doing. Jason was great a communicating with us and arranging to get us the keys and orienting us. The building has great access and concierge and is right in the middle of the busy restaurant and theatre district. The view is stunning and the space is spacious and very bright even when it is cloudy. The furnishing and decor are beautiful and our shoot went smoothly against the the lovely skyline. We got some wonderful photos and it was great to deal with such a nice host. We would definitely recommend your coming to stay here if you want a great space in the centre of a bustling area.,"condo:positive, setting:positive",-1,-1,1,1,-1,-1
3703115,Jason was a great host.  He met us and gave us a tour of the department explaining all the elements along the way.  He made sure we had a coffee pot even though he does not drink coffee. he also made us an extra set of keys which was very needed and important to us.  We enjoyed having a full service kitchen which was stocked with all we needed. The beds were comfortable and the linens were clean.  The bathrooms were clean with fresh towels. The apartment was much more spacious in real life.  The view was impeccable on all sides of the building.    We parked our car in the secure garage and never moved it during our stay. Jason checked on us to make sure we had all we needed after the first day.  He also provided us a list of restaurants within walking distance.  We really enjoyed staying in this luxury apartment!,"host:positive, beds:positive, linens:positive, bathrooms:clean, towels:",-1,0,1,-1,1,-1
3703115,"Great apartment, luxury and great location. Jason was a great host, though he couldn't meet us as we flew in late, he made sure keys were ready for us and also arranged for parking. Jason also shared his recommendation on what to see and where to eat on Toronto. The apartment was exactly as described, great view and great location. I would not hesitate to come back to Jason's apartment next time, highly recommended.","host:positive, location:positive, view:positive, location:positive",1,-1,-1,-1,1,-1
3703115,"Great host, very accommodating and understanding. Looking forward to staying at his place in the future!!","host:positive, place:positive",1,-1,-1,-1,1,-1
3703115,"We definitely love this condo. Jason met us in person when we arrived. During the stay, he was very responsive. This condo was amazing! We enjoyed the sunrise and sunset from the balcony while my mother in law playing the piano in the living room. It was such a cozy place at very convenient location. We'd love to come back! ","condo:positive, place:positive",1,-1,1,-1,-1,-1
3703115,"Great views, super location, all nice and tidy - to sum it up an awesome apartment with easy communication with Jason. We had a great stay at his place and it was exactly as described. Would loved to have stayed even longer! ","views:positive, location:positive",1,-1,-1,-1,-1,-1
3703115,Jason was a great host! His apartment was a home away from home for us! Jason made our Toronto stay easy and fun! He gave us great recommendations for restaurants and was very responsive! The location of his apartment is a walk away from everything. We absolutely loved it!  I will defiantly come back my next trip to Toronto!  ,"host:positive, apartment:positive, location:positive",1,-1,1,-1,1,-1
3703115,"We stayed three day's at Jason's fabulous penthouse in Toronto - it was my first airbnb experience and it couldn't have been better.  Jason is responsive, friendly and accommodating, and his place is beautiful.  Everything was sparkling clean and super chic.  The neighborhood is everything you want - great restaurants, shops, etc.  I will definitely be returning.  ","penthouse:positive, neighborhood:positive",1,-1,1,-1,-1,-1
3703115,"Great condo with the perfect view of downtown Toronto, Lake Ontario, and other landmarks like the Rogers Centre and CN Tower.  Very safe and vibrant neighborhood.  Lots of close dining.","condo:positive, neighborhood:positive, dining:positive",1,1,1,-1,-1,-1
